"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2023";"Emenda Individual";"TALIRIA PETRONE";"0003";"Nacional";"Saúde";"Desenvolvimento científico";"2.362.353,00";"1.357.353,00";"1.357.353,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OSMAR SERRAGLIO";"0005";"PARANÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.362.353,00";"2.362.353,00";"2.362.353,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OSMAR SERRAGLIO";"0010";"UMUARAMA - PR";"Saúde";"Assistência hospitalar e ambulatorial";"2.362.353,00";"2.362.353,00";"2.362.353,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS GONZALEZ";"0002";"MINAS GERAIS (UF)";"Saúde";"Atenção básica";"2.369.524,00";"2.016.241,00";"2.016.241,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VICENTINHO";"0018";"Nacional";"Saúde";"Atenção básica";"2.370.783,00";"2.220.847,00";"2.220.847,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO GANIME";"0015";"RIO DE JANEIRO - RJ";"Ciência e Tecnologia";"Desenvolvimento científico";"2.376.054,00";"607.000,00";"607.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO PIMENTA";"0003";"RIO GRANDE DO SUL (UF)";"Saúde";"Atenção básica";"2.386.901,00";"1.613.905,00";"1.613.905,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANIEL SILVEIRA";"0007";"RIO DE JANEIRO (UF)";"Desporto e lazer";"Desporto comunitário";"2.392.894,00";"1.140.446,00";"1.140.446,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCIO MACEDO";"0006";"SERGIPE (UF)";"Agricultura";"Promoção da produção agropecuária";"2.394.700,01";"2.249.750,01";"2.244.281,27";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GLEISI HOFFMANN";"0006";"PARANÁ (UF)";"Organização agrária";"Promoção da produção agropecuária";"2.395.213,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DR. ZACHARIAS CALIL";"0003";"Nacional";"Segurança pública";"Policiamento";"2.396.247,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS PORTINHO";"0007";"Nacional";"Defesa nacional";"Defesa naval";"2.396.459,38";"1.081.053,38";"980.029,98";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GIORDANO";"0003";"SÃO PAULO (UF)";"Assistência social";"Assistência comunitária";"2.396.513,00";"2.396.513,00";"2.396.513,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NILDA GONDIM";"0002";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"2.396.514,00";"2.396.514,00";"2.396.514,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS PORTINHO";"0004";"Nacional";"Defesa nacional";"Administração geral";"2.396.514,00";"151.373,14";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VENEZIANO VITAL DO REGO";"0019";"PARAÍBA (UF)";"Saúde";"Atenção básica";"2.396.514,00";"2.396.514,00";"2.396.514,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SIMONE TEBET";"0012";"MATO GROSSO DO SUL (UF)";"Saúde";"Atenção básica";"2.396.514,00";"800.000,00";"800.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OTTO ALENCAR";"0006";"MÚLTIPLO";"Saúde";"Atenção básica";"2.396.514,00";"2.396.514,00";"2.396.514,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FLAVIO BOLSONARO";"0017";"MÚLTIPLO";"Múltiplo";"Múltiplo";"2.396.514,00";"2.396.514,00";"2.396.514,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"STYVENSON VALENTIM";"0011";"RIO GRANDE DO NORTE (UF)";"Encargos especiais";"Outras transferências";"2.396.514,00";"2.396.514,00";"2.396.514,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSORA ROSA NEIDE";"0008";"MATO GROSSO (UF)";"Saúde";"Atenção básica";"2.398.185,00";"2.398.185,00";"2.398.185,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NATALIA BONAVIDES";"0008";"RIO GRANDE DO NORTE (UF)";"Múltiplo";"Múltiplo";"2.399.987,99";"1.624.274,90";"1.505.535,70";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"AFONSO MOTTA";"0003";"RIO GRANDE DO SUL (UF)";"Saúde";"Atenção básica";"2.402.710,00";"2.103.253,00";"2.103.253,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ANDRE FIGUEIREDO";"0011";"CEARÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.404.991,00";"2.404.029,00";"2.404.029,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NERI GELLER";"0005";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"2.405.632,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JANDIRA FEGHALI";"0022";"Nacional";"Saúde";"Desenvolvimento científico";"2.406.853,04";"1.303.352,07";"124.702,07";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VAIDON OLIVEIRA";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"2.408.808,00";"1.542.887,00";"1.542.887,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOENIA WAPICHANA";"0017";"RORAIMA (UF)";"Educação";"Ensino superior";"2.411.206,00";"1.334.066,60";"708.711,02";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ADRIANO DO BALDY";"0004";"GOIÁS (UF)";"Saúde";"Atenção básica";"2.426.735,00";"2.126.735,00";"2.126.735,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RICARDO BARROS";"0003";"PARANÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.429.209,00";"1.629.209,00";"1.629.209,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCIO BIOLCHI";"0008";"RIO GRANDE DO SUL (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.429.209,00";"2.429.209,00";"2.429.209,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ANGELA AMIN";"0003";"SANTA CATARINA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.432.255,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"WELLINGTON ROBERTO";"0006";"PARAÍBA (UF)";"Saúde";"Atenção básica";"2.442.663,00";"2.270.654,00";"2.270.654,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO ARO";"0006";"MINAS GERAIS (UF)";"Agricultura";"Promoção da produção agropecuária";"2.443.041,98";"142.172,42";"129.432,42";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAGDA MOFATTO";"0002";"GOIÁS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.318,00";"2.443.318,00";"2.443.318,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SOSTENES CAVALCANTE";"0003";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.525,00";"943.813,00";"943.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"IVAN VALENTE";"0005";"MÚLTIPLO";"Múltiplo";"Múltiplo";"2.443.701,21";"1.436.481,83";"1.423.455,48";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JUNIO AMARAL";"0009";"MINAS GERAIS (UF)";"Agricultura";"Promoção da produção agropecuária";"2.443.704,68";"52.072,58";"52.072,58";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GUILHERME MUSSI";"0006";"SÃO PAULO (UF)";"Saúde";"Atenção básica";"2.443.777,00";"2.443.777,00";"2.443.777,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TIRIRICA";"0001";"MÚLTIPLO";"Saúde";"Múltiplo";"2.443.811,00";"2.443.811,00";"2.443.811,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NELSON BARBUDO";"0006";"CUIABÁ - MT";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.812,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JESUS SERGIO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"2.443.812,00";"2.443.812,00";"2.443.812,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALTINEU CORTES";"0005";"SANTO ANTÔNIO DE PÁDUA - RJ";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JULIO CESAR RIBEIRO";"0009";"DISTRITO FEDERAL (UF)";"Desporto e lazer";"Desporto comunitário";"2.443.813,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELI CORREA FILHO";"0007";"COTIA - SP";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FERNANDA MELCHIONNA";"0016";"RIO GRANDE DO SUL (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHIQUINHO BRAZAO";"0013";"RIO DE JANEIRO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"2.443.813,00";"977.525,00";"977.525,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GENINHO ZULIANI";"0004";"SÃO PAULO (UF)";"Assistência social";"Assistência comunitária";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JONES MOURA";"0002";"RIO DE JANEIRO (UF)";"Desporto e lazer";"Desporto comunitário";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CELSO MALDANER";"0010";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EVAIR VIEIRA DE MELO";"0009";"ESPÍRITO SANTO (UF)";"Assistência social";"Assistência comunitária";"2.443.813,00";"2.932.575,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSORA DAYANE PIMENTEL";"0006";"BAHIA (UF)";"Saúde";"Vigilância epidemiológica";"2.443.813,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LOESTER TRUTIS";"0008";"IVINHEMA - MS";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TIRIRICA";"0011";"MÚLTIPLO";"Múltiplo";"Múltiplo";"2.443.813,00";"1.936.975,09";"1.936.975,09";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DR. LEONARDO";"0024";"CUIABÁ - MT";"Desporto e lazer";"Desporto comunitário";"2.443.813,00";"2.443.812,93";"2.443.812,93";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIZ PHILIPPE DE ORLEANS E BRAGANCA";"0001";"Nacional";"Múltiplo";"Múltiplo";"2.443.813,00";"67.830,60";"67.830,60";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ENIO VERRI";"0006";"PARANÁ (UF)";"Desporto e lazer";"Desporto comunitário";"2.443.813,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HEITOR FREIRE";"0012";"GRANJA - CE";"Saúde";"Atenção básica";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROBERTO DE LUCENA";"0001";"FLORESTA DO ARAGUAIA - PA";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO RAMOS";"0018";"MAGÉ - RJ";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GIL CUTRIM";"0006";"SANTA QUITÉRIA DO MARANHÃO - MA";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RAIMUNDO COSTA";"0010";"BAHIA (UF)";"Agricultura";"Promoção da produção agropecuária";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE PRIANTE";"0004";"ALMEIRIM - PA";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JULIO CESAR";"0008";"PIAUÍ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GILBERTO NASCIMENTO";"0002";"CARAPICUÍBA - SP";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VAIDON OLIVEIRA";"0013";"PENTECOSTE - CE";"Saúde";"Atenção básica";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CAPITAO WAGNER";"0007";"MARACANAÚ - CE";"Saúde";"Atenção básica";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS GOMES";"0003";"RIO GRANDE DO SUL (UF)";"Comércio e serviços";"Turismo";"2.443.813,00";"269.230,02";"269.230,02";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GIL CUTRIM";"0007";"SÃO BERNARDO - MA";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GUSTINHO RIBEIRO";"0003";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.230.000,00";"2.230.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GIL CUTRIM";"0001";"MAGALHÃES DE ALMEIDA - MA";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EROS BIONDINI";"0006";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCIO BIOLCHI";"0007";"RIO GRANDE DO SUL (UF)";"Urbanismo";"infra-estrutura urbana";"2.443.813,00";"34.691,00";"34.691,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSOR JOZIEL";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GILBERTO NASCIMENTO";"0001";"ITOBI - SP";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIS TIBE";"0003";"MINAS GERAIS (UF)";"Assistência social";"Assistência comunitária";"2.443.813,00";"2.113.813,00";"1.963.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RUI FALCAO";"0008";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RENILDO CALHEIROS";"0007";"PERNAMBUCO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LIZIANE BAYER";"0003";"RIO GRANDE DO SUL (UF)";"Assistência social";"Assistência comunitária";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VAIDON OLIVEIRA";"0002";"PARAIPABA - CE";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DULCE MIRANDA";"0008";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TIRIRICA";"0005";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TIRIRICA";"0002";"BAHIA (UF)";"Saúde";"Múltiplo";"2.443.813,00";"2.443.813,00";"2.443.813,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO AUGUSTO BEZERRA";"0009";"MOMBAÇA - CE";"Saúde";"Atenção básica";"2.443.814,00";"2.443.814,00";"2.443.814,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO FREIRE COSTA";"0012";"SÃO PAULO (UF)";"Educação";"Educação básica";"2.446.692,58";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RUBENS OTONI";"0011";"GOIÁS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.447.007,00";"2.287.007,00";"2.287.007,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LAURIETE";"0007";"ESPÍRITO SANTO (UF)";"Assistência social";"Assistência comunitária";"2.449.836,00";"1.998.864,00";"1.998.864,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIZ CARLOS DO CARMO";"0004";"GOIÁS (UF)";"Desporto e lazer";"Desporto comunitário";"2.450.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALCEU MOREIRA";"0004";"RIO GRANDE DO SUL (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.451.737,00";"1.942.872,00";"1.942.872,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NILDA GONDIM";"0016";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"2.456.427,00";"2.456.427,00";"2.456.427,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NILDA GONDIM";"0015";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"2.456.427,00";"2.456.427,00";"2.456.427,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"REJANE DIAS";"0002";"PIAUÍ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.460.396,00";"299.998,00";"299.998,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ACACIO FAVACHO";"0008";"AMAPÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.464.314,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VICENTINHO";"0014";"Nacional";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"2.465.072,15";"100.000,00";"100.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE RICARDO";"0006";"Nacional";"Organização agrária";"Múltiplo";"2.465.149,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS GONZALEZ";"0004";"MINAS GERAIS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.485.598,00";"1.841.698,00";"1.841.698,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LOURIVAL GOMES";"0005";"RIO DE JANEIRO (UF)";"Saúde";"Atenção básica";"2.490.904,00";"490.905,00";"490.905,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"IGOR KANNARIO";"0007";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"2.494.601,00";"2.494.601,00";"2.494.601,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OSMAR SERRAGLIO";"0013";"NOVA OLÍMPIA - PR";"Encargos especiais";"Outras transferências";"2.500.000,00";"2.500.000,00";"2.500.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO CUNHA LIMA";"0025";"SÃO JOSÉ DO SABUGI - PB";"Encargos especiais";"Outras transferências";"2.500.000,00";"2.500.000,00";"2.500.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOENIA WAPICHANA";"0006";"UIRAMUTÃ - RR";"Encargos especiais";"Outras transferências";"2.500.000,00";"2.500.000,00";"2.500.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO FREIXO";"0002";"RIO DE JANEIRO (UF)";"Saúde";"Formação de recursos humanos";"2.501.000,00";"579.349,01";"579.349,01";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HUMBERTO COSTA";"0002";"PERNAMBUCO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.503.125,00";"526.143,00";"526.143,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RODRIGO DE CASTRO";"0002";"MINAS GERAIS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.504.086,00";"2.504.086,00";"2.504.086,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULAO";"0017";"ALAGOAS (UF)";"Cultura";"Difusão cultural";"2.515.000,00";"1.065.000,00";"1.065.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ORLANDO SILVA";"0008";"Nacional";"Múltiplo";"Múltiplo";"2.519.599,12";"750.000,00";"1.250.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"OSMAR SERRAGLIO";"0004";"UMUARAMA - PR";"Saúde";"Assistência hospitalar e ambulatorial";"2.520.771,00";"2.520.771,00";"2.520.771,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RODRIGO COELHO";"0001";"JOINVILLE - SC";"Encargos especiais";"Outras transferências";"2.525.274,00";"2.525.274,00";"2.525.274,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALCEU MOREIRA";"0008";"RIO GRANDE DO SUL (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.527.930,00";"2.527.930,00";"2.527.930,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LOESTER TRUTIS";"0006";"MATO GROSSO DO SUL (UF)";"Encargos especiais";"Outras transferências";"2.529.262,00";"2.529.262,00";"2.529.262,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JUNIO AMARAL";"0001";"MINAS GERAIS (UF)";"Desporto e lazer";"Desporto comunitário";"2.532.575,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LAFAYETTE DE ANDRADA";"0009";"MINAS GERAIS (UF)";"Agricultura";"Promoção da produção agropecuária";"2.538.641,78";"102.735,63";"96.895,20";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHRISTIANE DE SOUZA YARED";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"2.542.758,00";"2.542.758,00";"2.542.758,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"BOSCO SARAIVA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"2.543.195,00";"2.543.195,00";"2.543.195,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DELEGADO ANTONIO FURTADO";"0001";"RIO DE JANEIRO (UF)";"Encargos especiais";"Outras transferências";"2.545.859,00";"2.545.859,00";"2.545.859,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIZA ERUNDINA";"0013";"SÃO PAULO (UF)";"Cultura";"Difusão cultural";"2.548.551,00";"325.842,00";"325.842,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS SAMPAIO";"0001";"SÃO PAULO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.550.000,00";"2.550.000,00";"2.550.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VINICIUS CARVALHO";"0002";"CARAPICUÍBA - SP";"Saúde";"Atenção básica";"2.552.448,00";"2.552.448,00";"2.552.448,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SIMONE TEBET";"0009";"MÚLTIPLO";"Saúde";"Atenção básica";"2.553.158,00";"2.198.570,00";"2.198.570,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EDUARDO BOLSONARO";"0002";"SÃO PAULO (UF)";"Segurança pública";"Policiamento";"2.561.542,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GONZAGA PATRIOTA";"0005";"PERNAMBUCO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"2.568.717,00";"880.742,00";"880.742,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CLAUDIO CAJADO";"0005";"BAHIA (UF)";"Assistência social";"Assistência comunitária";"2.583.925,00";"1.238.252,97";"1.238.252,97";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE ROCHA";"0008";"BAHIA (UF)";"Agricultura";"Promoção da produção agropecuária";"2.587.627,00";"70.497,66";"70.497,66";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VINICIUS CARVALHO";"0009";"SÃO PAULO (UF)";"Assistência social";"Assistência comunitária";"2.588.195,00";"2.000.000,00";"2.000.000,00";"0,00";"0,00";"0,00";
